Linux 6.1.0-13-cloud-amd64 (ip-172-31-25-160) 	06/20/24 	_x86_64_	(2 CPU)

11:21:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:22:25        0      9218    8.02    0.85    0.00    0.03    8.87     0  octez-node

11:22:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:23:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:23:25        0      9218    9.15    0.98    0.00    0.07   10.13     0  octez-node

11:23:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:24:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:24:25        0      9218    9.07    0.85    0.00    0.08    9.92     1  octez-node

11:24:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:25:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:25:25        0      9218    8.65    0.97    0.00    0.03    9.62     1  octez-node

11:25:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:26:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:26:25        0      9218    8.83    0.77    0.00    0.08    9.60     1  octez-node

11:26:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:27:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:27:25        0      9218    8.90    0.78    0.00    0.02    9.68     1  octez-node

11:27:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:28:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:28:25        0      9218    8.03    0.77    0.00    0.07    8.80     1  octez-node

11:28:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:29:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:29:25        0      9218    7.82    0.83    0.00    0.05    8.65     0  octez-node

11:29:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:30:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:30:25        0      9218    7.60    0.77    0.00    0.03    8.37     1  octez-node

11:30:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:31:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:31:25        0      9218    7.33    0.70    0.00    0.05    8.03     0  octez-node

11:31:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:32:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:32:25        0      9218    7.38    0.70    0.00    0.07    8.08     1  octez-node

11:32:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:33:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:33:25        0      9218    8.40    0.87    0.00    0.05    9.27     0  octez-node

11:33:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:34:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:34:25        0      9218    8.00    0.70    0.00    0.03    8.70     1  octez-node

11:34:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:35:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:35:25        0      9218    7.65    0.67    0.00    0.02    8.32     0  octez-node

11:35:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:36:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:36:25        0      9218    8.65    0.82    0.00    0.03    9.47     1  octez-node

11:36:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:37:25        0      9218    8.28    0.98    0.00    0.03    9.27     1  octez-node

11:37:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:38:25        0      9218    8.43    0.87    0.00    0.08    9.30     0  octez-node

11:38:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:39:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:39:25        0      9218    8.18    0.80    0.00    0.03    8.98     0  octez-node

11:39:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:40:25        0      9218    8.20    0.83    0.00    0.03    9.03     0  octez-node

11:40:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:41:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:41:25        0      9218    8.02    0.88    0.00    0.07    8.90     0  octez-node

11:41:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:42:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:42:25        0      9218    8.07    0.83    0.00    0.03    8.90     1  octez-node

11:42:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:43:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:43:25        0      9218    8.27    0.65    0.00    0.03    8.92     1  octez-node

11:43:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:44:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:44:25        0      9218    7.35    0.73    0.00    0.02    8.08     0  octez-node

11:44:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:45:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:45:25        0      9218    8.13    1.07    0.00    0.03    9.20     0  octez-node

11:45:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:46:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:46:25        0      9218    8.47    0.92    0.00    0.08    9.38     0  octez-node

11:46:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:47:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:47:25        0      9218    7.15    0.78    0.00    0.07    7.93     1  octez-node

11:47:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:48:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:48:25        0      9218    7.70    0.83    0.00    0.13    8.53     0  octez-node

11:48:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:49:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:49:25        0      9218    7.22    0.63    0.00    0.03    7.85     1  octez-node

11:49:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:50:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:50:25        0      9218    6.38    0.55    0.00    0.02    6.93     0  octez-node

11:50:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:51:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:51:25        0      9218    7.68    0.85    0.00    0.03    8.53     0  octez-node

11:51:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:52:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:52:25        0      9218    9.25    1.08    0.00    0.05   10.33     1  octez-node

11:52:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:53:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:53:25        0      9218    8.55    0.92    0.00    0.03    9.47     0  octez-node

11:53:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:54:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:54:25        0      9218    8.48    0.83    0.00    0.03    9.32     1  octez-node

11:54:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:55:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:55:25        0      9218    8.52    0.87    0.00    0.02    9.38     1  octez-node

11:55:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:56:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:56:25        0      9218    9.32    0.77    0.00    0.08   10.08     1  octez-node

11:56:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:57:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:57:25        0      9218    8.45    0.78    0.00    0.03    9.23     0  octez-node

11:57:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:58:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:58:25        0      9218    7.83    0.88    0.00    0.03    8.72     1  octez-node

11:58:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:59:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
11:59:25        0      9218    7.48    0.80    0.00    0.05    8.28     0  octez-node

11:59:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:00:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:00:25        0      9218    8.07    0.88    0.00    0.03    8.95     0  octez-node

12:00:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:01:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:01:25        0      9218    7.42    0.77    0.00    0.05    8.18     1  octez-node

12:01:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:02:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:02:25        0      9218    8.92    0.60    0.00    0.02    9.52     1  octez-node

12:02:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:03:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:03:25        0      9218    6.27    0.70    0.00    0.03    6.97     1  octez-node

12:03:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:04:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:04:25        0      9218    7.95    0.88    0.00    0.05    8.83     0  octez-node

12:04:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:05:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:05:25        0      9218    8.67    0.92    0.00    0.12    9.58     1  octez-node

12:05:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:06:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:06:25        0      9218    8.78    0.87    0.00    0.07    9.65     0  octez-node

12:06:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:07:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:07:25        0      9218    8.03    0.63    0.00    0.10    8.67     1  octez-node

12:07:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:08:25        0      9218    7.60    0.80    0.00    0.05    8.40     1  octez-node

12:08:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:09:25        0      9218    7.62    0.88    0.00    0.05    8.50     0  octez-node

12:09:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:10:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:10:25        0      9218    7.68    0.83    0.00    0.05    8.52     1  octez-node

12:10:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:11:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:11:25        0      9218    8.43    0.93    0.00    0.03    9.37     1  octez-node

12:11:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:12:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:12:25        0      9218    6.42    0.62    0.00    0.02    7.03     1  octez-node

12:12:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:13:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:13:25        0      9218    7.02    0.62    0.00    0.03    7.63     0  octez-node

12:13:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:14:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:14:25        0      9218    7.80    0.83    0.00    0.05    8.63     0  octez-node

12:14:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:15:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:15:25        0      9218    9.92    1.02    0.00    0.07   10.93     0  octez-node

12:15:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:16:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:16:25        0      9218   11.78    1.18    0.00    0.07   12.97     0  octez-node

12:16:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:17:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:17:25        0      9218   11.20    1.13    0.00    0.05   12.33     1  octez-node

12:17:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:18:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:18:25        0      9218   11.67    1.28    0.00    0.13   12.95     1  octez-node

12:18:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:19:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:19:25        0      9218   10.60    1.02    0.00    0.15   11.62     0  octez-node

12:19:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:20:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:20:25        0      9218   11.05    1.07    0.00    0.08   12.12     1  octez-node

12:20:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:21:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:21:25        0      9218   10.50    1.07    0.00    0.07   11.57     0  octez-node

12:21:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:22:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:22:25        0      9218    9.77    1.05    0.00    0.10   10.82     1  octez-node

12:22:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:23:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:23:25        0      9218    9.52    0.98    0.00    0.10   10.50     1  octez-node

12:23:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:24:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:24:25        0      9218   10.23    1.05    0.00    0.07   11.28     1  octez-node

12:24:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:25:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:25:25        0      9218    8.63    0.92    0.00    0.05    9.55     1  octez-node

12:25:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:26:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:26:25        0      9218    8.70    0.90    0.00    0.05    9.60     0  octez-node

12:26:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:27:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:27:25        0      9218    8.12    0.97    0.00    0.05    9.08     0  octez-node

12:27:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:28:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:28:25        0      9218    9.00    0.90    0.00    0.05    9.90     1  octez-node

12:28:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:29:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:29:25        0      9218    7.92    0.85    0.00    0.03    8.77     1  octez-node

12:29:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:30:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:30:25        0      9218    7.67    0.75    0.00    0.12    8.42     0  octez-node

12:30:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:31:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:31:25        0      9218    8.07    0.77    0.00    0.05    8.83     1  octez-node

12:31:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:32:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:32:25        0      9218    8.23    0.80    0.00    0.10    9.03     0  octez-node

12:32:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:33:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:33:25        0      9218    7.73    0.73    0.00    0.08    8.47     1  octez-node

12:33:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:34:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:34:25        0      9218    7.30    0.72    0.00    0.02    8.02     1  octez-node

12:34:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:35:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:35:25        0      9218    7.43    0.72    0.00    0.07    8.15     1  octez-node

12:35:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:36:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:36:25        0      9218    7.75    0.77    0.00    0.08    8.52     0  octez-node

12:36:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:37:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:37:25        0      9218    7.88    0.72    0.00    0.03    8.60     0  octez-node

12:37:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:38:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:38:25        0      9218    7.42    0.87    0.00    0.07    8.28     1  octez-node

12:38:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:39:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:39:25        0      9218    7.38    0.63    0.00    0.02    8.02     0  octez-node

12:39:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:40:25        0      9218    7.22    0.80    0.00    0.03    8.02     0  octez-node

12:40:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:41:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:41:25        0      9218    7.52    0.77    0.00    0.03    8.28     0  octez-node

12:41:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:42:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:42:25        0      9218    9.67    1.13    0.00    0.07   10.80     1  octez-node

12:42:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:43:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:43:25        0      9218    8.58    0.90    0.00    0.05    9.48     1  octez-node

12:43:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:44:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:44:25        0      9218    9.00    0.90    0.00    0.08    9.90     0  octez-node

12:44:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:45:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:45:25        0      9218    8.62    0.93    0.00    0.03    9.55     1  octez-node

12:45:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:46:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
12:46:25        0      9218    8.42    0.72    0.00    0.03    9.13     1  octez-node

12:46:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:47:25        0      9217    0.00    0.00    0.00    0.00    0.00     0  sudo
